9,"Most nominations",5,"https://en.wikipedia.org/wiki/Dodsworth_(film)","Dodsworth"
9,"Most nominations",5,"","and"
9,"Most nominations",5,"","The Great Ziegfeld"
9,"Most nominations",5,"","(7)"
10,"Date",0,"","1938-03-10"
10,"Site",1,"",""
10,"Site",1,"https://en.wikipedia.org/wiki/Millennium_Biltmore_Hotel","Biltmore Hotel"
10,"Hosted by",2,"",""
10,"Hosted by",2,"https://en.wikipedia.org/wiki/Bob_Burns_(comedian)","Bob Burns"
10,"Best Picture",3,"",""
10,"Best Picture",3,"https://en.wikipedia.org/wiki/The_Life_of_Emile_Zola","The Life of Emile Zola"
10,"Most awards",4,"",""
10,"Most awards",4,"","The Life of Emile Zola"
10,"Most awards",4,"","(3)"
10,"Most nominations",5,"",""
10,"Most nominations",5,"","The Life of Emile Zola"
10,"Most nominations",5,"","(10)"
11,"Date",0,"","1939-02-23"
11,"Site",1,"",""
11,"Site",1,"https://en.wikipedia.org/wiki/Millennium_Biltmore_Hotel","Biltmore Hotel"
11,"Hosted by",2,"","No official host"
11,"Best Picture",3,"",""
11,"Best Picture",3,"https://en.wikipedia.org/wiki/You_Can%27t_Take_It_with_You_(film)","You Can't Take It with You"
11,"Most awards",4,"",""
11,"Most awards",4,"https://en.wikipedia.org/wiki/The_Adventures_of_Robin_Hood","The Adventures of Robin Hood"
11,"Most awards",4,"","(3)"
11,"Most nominations",5,"",""
11,"Most nominations",5,"","You Can't Take it with You"
11,"Most nominations",5,"","(7)"
12,"Date",0,"","1940-02-29"
12,"Site",1,"","Coconut Grove"
12,"Site",1,"https://en.wikipedia.org/wiki/Ambassador_Hotel_(Los_Angeles)","The Ambassador Hotel"
12,"Site",1,"","Los Angeles"
12,"Hosted by",2,"",""
12,"Hosted by",2,"https://en.wikipedia.org/wiki/Bob_Hope","Bob Hope"
12,"Best Picture",3,"",""
12,"Best Picture",3,"https://en.wikipedia.org/wiki/Gone_with_the_Wind_(film)","Gone with the Wind"
12,"Most awards",4,"",""
12,"Most awards",4,"","Gone with the Wind"
12,"Most awards",4,"","(8)"
12,"Most nominations",5,"",""
12,"Most nominations",5,"","Gone with the Wind"
12,"Most nominations",5,"","(13)"
13,"Poster",0,"","https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/13th_Academy_Awards_poster.jpg/220px-13th_Academy_Awards_poster.jpg"
13,"Date",1,"","1941-02-27"
13,"Site",2,"","Biltmore Bowl"
13,"Site",2,"https://en.wikipedia.org/wiki/Millennium_Biltmore_Hotel","Biltmore Hotel"
13,"Site",2,"https://en.wikipedia.org/wiki/Los_Angeles","Los Angeles"
13,"Site",2,"",""
13,"Site",2,"https://en.wikipedia.org/wiki/California","California"
13,"Hosted by",3,"",""
13,"Hosted by",3,"https://en.wikipedia.org/wiki/Bob_Hope","Bob Hope"
13,"Best Picture",4,"",""
13,"Best Picture",4,"https://en.wikipedia.org/wiki/Rebecca_(1940_film)","Rebecca"
13,"Most awards",5,"",""
13,"Most awards",5,"https://en.wikipedia.org/wiki/The_Thief_of_Bagdad_(1940_film)","The Thief of Bagdad"
13,"Most awards",5,"","(3)"
13,"Most nominations",6,"",""
13,"Most nominations",6,"","Rebecca"
13,"Most nominations",6,"","(11)"
14,"Date",0,"","1942-02-26"
14,"Site",1,"","Biltmore Bowl"
14,"Site",1,"https://en.wikipedia.org/wiki/Biltmore_Hotel","Biltmore Hotel"
14,"Site",1,"",""
14,"Site",1,"https://en.wikipedia.org/wiki/Los_Angeles","Los Angeles"
14,"Site",1,"",""
14,"Site",1,"https://en.wikipedia.org/wiki/California,_USA","California, USA"
14,"Hosted by",2,"",""
14,"Hosted by",2,"https://en.wikipedia.org/wiki/Bob_Hope","Bob Hope"
14,"Best Picture",3,"",""
14,"Best Picture",3,"https://en.wikipedia.org/wiki/How_Green_Was_My_Valley_(film)","How Green Was My Valley"
14,"Most awards",4,"",""
14,"Most awards",4,"","How Green Was My Valley"
14,"Most awards",4,"","(5)"
14,"Most nominations",5,"",""
14,"Most nominations",5,"https://en.wikipedia.org/wiki/Sergeant_York_(film)","Sergeant York"
14,"Most nominations",5,"","(11)"
15,"Date",0,"","1943-03-04"
15,"Site",1,"","Cocoanut Grove"
15,"Site",1,"https://en.wikipedia.org/wiki/Ambassador_Hotel_(Los_Angeles)","The Ambassador Hotel"
15,"Site",1,"",""
15,"Site",1,"https://en.wikipedia.org/wiki/Los_Angeles","Los Angeles"
15,"Site",1,"",""
15,"Site",1,"https://en.wikipedia.org/wiki/California,_USA","California, USA"
15,"Hosted by",2,"",""
15,"Hosted by",2,"https://en.wikipedia.org/wiki/Bob_Hope","Bob Hope"
15,"Best Picture",3,"",""
15,"Best Picture",3,"https://en.wikipedia.org/wiki/Mrs._Miniver","Mrs. Miniver"
15,"Most awards",4,"",""
15,"Most awards",4,"","Mrs. Miniver"
15,"Most awards",4,"","(6)"
15,"Most nominations",5,"",""
15,"Most nominations",5,"","Mrs. Miniver"
15,"Most nominations",5,"","(12)"
16,"Date",0,"","1944-03-02"
16,"Site",1,"",""
16,"Site",1,"https://en.wikipedia.org/wiki/Grauman%27s_Chinese_Theatre","Grauman's Chinese Theatre"
16,"Site",1,"https://en.wikipedia.org/wiki/Hollywood,_Los_Angeles,_California","Hollywood, Los Angeles, California"
16,"Hosted by",2,"",""
16,"Hosted by",2,"https://en.wikipedia.org/wiki/Jack_Benny","Jack Benny"
16,"Best Picture",3,"",""
16,"Best Picture",3,"https://en.wikipedia.org/wiki/Casablanca_(film)","Casablanca"
16,"Most awards",4,"",""
16,"Most awards",4,"https://en.wikipedia.org/wiki/The_Song_of_Bernadette_(film)","The Song of Bernadette"
16,"Most awards",4,"","(4)"
16,"Most nominations",5,"",""
16,"Most nominations",5,"","The Song of Bernadette"
16,"Most nominations",5,"","(12)"
17,"Date",0,"","1945-03-15"
17,"Site",1,"",""
17,"Site",1,"https://en.wikipedia.org/wiki/Grauman%E2%80%99s_Chinese_Theater","Grauman’s Chinese Theater"
17,"Site",1,"",""
17,"Site",1,"https://en.wikipedia.org/wiki/Hollywood","Hollywood"
17,"Site",1,"",""
17,"Site",1,"https://en.wikipedia.org/wiki/California","California"
17,"Hosted by",2,"",""
17,"Hosted by",2,"https://en.wikipedia.org/wiki/John_Cromwell_(director)","John Cromwell"
17,"Hosted by",2,"https://en.wikipedia.org/wiki/Bob_Hope","Bob Hope"
17,"Best Picture",3,"",""
17,"Best Picture",3,"https://en.wikipedia.org/wiki/Going_My_Way","Going My Way"
17,"Most awards",4,"",""
17,"Most awards",4,"","Going My Way"
17,"Most awards",4,"","(7)"
17,"Most nominations",5,"",""
17,"Most nominations",5,"","Going My Way"
17,"Most nominations",5,"","and"
17,"Most nominations",5,"https://en.wikipedia.org/wiki/Wilson_(1944_film)","Wilson"
17,"Most nominations",5,"","(10)"
18,"Date",0,"","1946-03-07"
18,"Site",1,"",""
18,"Site",1,"https://en.wikipedia.org/wiki/Grauman%E2%80%99s_Chinese_Theater","Grauman’s Chinese Theater"
18,"Site",1,"",""
18,"Site",1,"https://en.wikipedia.org/wiki/Hollywood","Hollywood"
18,"Site",1,"",""
18,"Site",1,"https://en.wikipedia.org/wiki/California,_USA","California, USA"
18,"Hosted by",2,"",""
18,"Hosted by",2,"https://en.wikipedia.org/wiki/James_Stewart","James Stewart"
18,"Hosted by",2,"https://en.wikipedia.org/wiki/Bob_Hope","Bob Hope"
18,"Best Picture",3,"",""
18,"Best Picture",3,"https://en.wikipedia.org/wiki/The_Lost_Weekend_(film)","The Lost Weekend"
18,"Most awards",4,"",""
18,"Most awards",4,"","The Lost Weekend"
18,"Most awards",4,"","(4)"
18,"Most nominations",5,"",""
18,"Most nominations",5,"https://en.wikipedia.org/wiki/The_Bells_of_St._Mary%27s","The Bells of St. Mary's"
18,"Most nominations",5,"","(8)"
19,"Date",0,"","1947-03-13"
19,"Site",1,"",""
19,"Site",1,"https://en.wikipedia.org/wiki/Shrine_Auditorium","Shrine Auditorium"
19,"Site",1,"",""
19,"Site",1,"https://en.wikipedia.org/wiki/Los_Angeles","Los Angeles"
19,"Site",1,"",""
19,"Site",1,"https://en.wikipedia.org/wiki/California,_USA","California, USA"
19,"Hosted by",2,"",""
19,"Hosted by",2,"https://en.wikipedia.org/wiki/Jack_Benny","Jack Benny"
19,"Best Picture",3,"",""
19,"Best Picture",3,"https://en.wikipedia.org/wiki/The_Best_Years_of_Our_Lives","The Best Years of Our Lives"
19,"Most awards",4,"",""
19,"Most awards",4,"","The Best Years of Our Lives"
19,"Most awards",4,"","(7)"
19,"Most nominations",5,"",""
19,"Most nominations",5,"","The Best Years of Our Lives"
19,"Most nominations",5,"","(8)"
20,"Date",0,"","1948-03-20"
20,"Site",1,"",""
20,"Site",1,"https://en.wikipedia.org/wiki/Shrine_Auditorium","Shrine Auditorium"
20,"Site",1,"",""
20,"Site",1,"https://en.wikipedia.org/wiki/Los_Angeles","Los Angeles"
20,"Site",1,"","United States"
20,"Hosted by",2,"",""
20,"Hosted by",2,"https://en.wikipedia.org/wiki/Agnes_Moorehead","Agnes Moorehead"
20,"Hosted by",2,"https://en.wikipedia.org/wiki/Dick_Powell","Dick Powell"
20,"Best Picture",3,"",""
20,"Best Picture",3,"https://en.wikipedia.org/wiki/Gentleman%27s_Agreement","Gentleman's Agreement"
20,"Most awards",4,"",""
20,"Most awards",4,"","Gentleman's Agreement"
20,"Most awards",4,"","and"
20,"Most awards",4,"https://en.wikipedia.org/wiki/Miracle_on_34th_Street","Miracle on 34th Street"
20,"Most awards",4,"","(3)"
20,"Most nominations",5,"",""
20,"Most nominations",5,"","Gentleman's Agreement"
20,"Most nominations",5,"","(8)"
21,"Date",0,"","1949-03-24"
21,"Site",1,"","The Academy Theater"
21,"Site",1,"https://en.wikipedia.org/wiki/Hollywood","Hollywood"
21,"Site",1,"",""
21,"Site",1,"https://en.wikipedia.org/wiki/California,_USA","California, USA"
21,"Hosted by",2,"",""
21,"Hosted by",2,"https://en.wikipedia.org/wiki/Robert_Montgomery_(actor)","Robert Montgomery"
21,"Best Picture",3,"",""
21,"Best Picture",3,"https://en.wikipedia.org/wiki/Hamlet_(1948_film)","Hamlet"
21,"Most awards",4,"",""
21,"Most awards",4,"","Hamlet"
21,"Most awards",4,"","(4)"
21,"Most nominations",5,"",""
21,"Most nominations",5,"https://en.wikipedia.org/wiki/Johnny_Belinda_(1948_film)","Johnny Belinda"
21,"Most nominations",5,"","(12)"
22,"Date",0,"","1950-03-23"
22,"Site",1,"",""
22,"Site",1,"https://en.wikipedia.org/wiki/RKO_Pantages_Theatre","RKO Pantages Theatre"
22,"Site",1,"",""
22,"Site",1,"https://en.wikipedia.org/wiki/Hollywood,_Los_Angeles,_California","Hollywood, California"
22,"Hosted by",2,"",""
22,"Hosted by",2,"https://en.wikipedia.org/wiki/Paul_Douglas_(actor)","Paul Douglas"
22,"Best Picture",3,"",""
22,"Best Picture",3,"https://en.wikipedia.org/wiki/All_the_King%27s_Men_(1949_film)","All the King's Men"
22,"Most awards",4,"",""
22,"Most awards",4,"https://en.wikipedia.org/wiki/The_Heiress","The Heiress"
22,"Most awards",4,"","(4)"
22,"Most nominations",5,"",""
22,"Most nominations",5,"","The Heiress"
22,"Most nominations",5,"","(8)"
23,"Date",0,"","1951-03-29"
23,"Site",1,"",""
23,"Site",1,"https://en.wikipedia.org/wiki/RKO_Pantages_Theatre","RKO Pantages Theatre"
23,"Site",1,"",""
23,"Site",1,"https://en.wikipedia.org/wiki/Hollywood,_Los_Angeles,_California","Hollywood, California"
23,"Hosted by",2,"",""
23,"Hosted by",2,"https://en.wikipedia.org/wiki/Fred_Astaire","Fred Astaire"
23,"Best Picture",3,"",""
23,"Best Picture",3,"https://en.wikipedia.org/wiki/All_About_Eve","All About Eve"
23,"Most awards",4,"",""
23,"Most awards",4,"","All About Eve"
23,"Most awards",4,"","(6)"
23,"Most nominations",5,"",""
23,"Most nominations",5,"","All About Eve"
23,"Most nominations",5,"","(14)"
24,"Date",0,"","1952-03-20"
24,"Site",1,"",""
24,"Site",1,"https://en.wikipedia.org/wiki/RKO_Pantages_Theatre","RKO Pantages Theatre"
24,"Site",1,"",""
24,"Site",1,"https://en.wikipedia.org/wiki/Hollywood,_Los_Angeles,_California","Hollywood, California"
24,"Hosted by",2,"",""
24,"Hosted by",2,"https://en.wikipedia.org/wiki/Danny_Kaye","Danny Kaye"
24,"Best Picture",3,"",""
24,"Best Picture",3,"https://en.wikipedia.org/wiki/An_American_in_Paris_(film)","An American in Paris"
24,"Most awards",4,"",""
24,"Most awards",4,"","An American in Paris"
24,"Most awards",4,"","and"
24,"Most awards",4,"https://en.wikipedia.org/wiki/A_Place_in_the_Sun_(film)","A Place in the Sun"
24,"Most awards",4,"","(6)"
24,"Most nominations",5,"",""
24,"Most nominations",5,"https://en.wikipedia.org/wiki/A_Streetcar_Named_Desire_(1951_film)","A Streetcar Named Desire"
24,"Most nominations",5,"","(12)"
25,"Date",0,"","1953-03-19"
25,"Site",1,"",""
25,"Site",1,"https://en.wikipedia.org/wiki/Pantages_Theatre_(Hollywood)","RKO Pantages Theatre"
25,"Site",1,"https://en.wikipedia.org/wiki/Hollywood,_California","Hollywood, California"
25,"Site",1,"",""
25,"Site",1,"https://en.wikipedia.org/wiki/Majestic_Theatre_(Columbus_Circle)","NBC International Theatre"
25,"Site",1,"https://en.wikipedia.org/wiki/New_York_City","New York City"
25,"Site",1,"",""
25,"Site",1,"https://en.wikipedia.org/wiki/New_York_(state)","New York"
25,"Hosted by",2,"",""
25,"Hosted by",2,"https://en.wikipedia.org/wiki/Bob_Hope","Bob Hope"
25,"Hosted by",2,"","(Hollywood)"
25,"Hosted by",2,"https://en.wikipedia.org/wiki/Conrad_Nagel","Conrad Nagel"
25,"Hosted by",2,"","("
25,"Hosted by",2,"https://en.wikipedia.org/wiki/Master_of_Ceremonies","emcee"
25,"Hosted by",2,"",")"
25,"Hosted by",2,"",""
25,"Hosted by",2,"https://en.wikipedia.org/wiki/Fredric_March","Fredric March"
25,"Hosted by",2,"","(New York City)"
25,"Best Picture",3,"",""
25,"Best Picture",3,"https://en.wikipedia.org/wiki/The_Greatest_Show_on_Earth_(film)","The Greatest Show on Earth"
25,"Most awards",4,"",""
25,"Most awards",4,"https://en.wikipedia.org/wiki/The_Bad_and_the_Beautiful","The Bad and the Beautiful"
25,"Most awards",4,"","(5)"
25,"Most nominations",5,"",""
25,"Most nominations",5,"https://en.wikipedia.org/wiki/High_Noon","High Noon"
25,"Most nominations",5,"",""
25,"Most nominations",5,"https://en.wikipedia.org/wiki/Moulin_Rouge_(1952_film)","Moulin Rouge"
25,"Most nominations",5,"","and"
25,"Most nominations",5,"https://en.wikipedia.org/wiki/The_Quiet_Man","The Quiet Man"
25,"Most nominations",5,"","(7)"
25,"Network",6,"",""
25,"Network",6,"https://en.wikipedia.org/wiki/NBC","NBC"
26,"Poster",0,"","https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/26th_Annual_Academy_Awards_at_RKO_Pantages_Theater_in_Los_Angeles%2C_1954.jpg/220px-26th_Annual_Academy_Awards_at_RKO_Pantages_Theater_in_Los_Angeles%2C_1954.jpg"
26,"Date",1,"","1954-03-25"
26,"Site",2,"",""
26,"Site",2,"https://en.wikipedia.org/wiki/Pantages_Theatre_(Hollywood)","RKO Pantages Theatre"
26,"Site",2,"https://en.wikipedia.org/wiki/Hollywood,_California","Hollywood, California"
26,"Site",2,"",""
26,"Site",2,"https://en.wikipedia.org/wiki/New_Century_Theatre","NBC Century Theatre"
26,"Site",2,"https://en.wikipedia.org/wiki/New_York_City","New York City"
26,"Site",2,"",""
26,"Site",2,"https://en.wikipedia.org/wiki/New_York_(state)","New York"
26,"Hosted by",3,"",""
26,"Hosted by",3,"https://en.wikipedia.org/wiki/Donald_O%27Connor","Donald O'Connor"
26,"Hosted by",3,"","(Los Angeles)"
26,"Hosted by",3,"https://en.wikipedia.org/wiki/Fredric_March","Fredric March"
26,"Hosted by",3,"","(New York City)"
26,"Best Picture",4,"",""
26,"Best Picture",4,"https://en.wikipedia.org/wiki/From_Here_to_Eternity","From Here to Eternity"
26,"Most awards",5,"",""
26,"Most awards",5,"","From Here to Eternity"
26,"Most awards",5,"","(8)"
26,"Most nominations",6,"",""
26,"Most nominations",6,"","From Here to Eternity"
26,"Most nominations",6,"","(13)"
26,"Network",7,"",""
26,"Network",7,"https://en.wikipedia.org/wiki/NBC","NBC"
27,"Date",0,"","1955-03-30"
27,"Site",1,"",""
27,"Site",1,"https://en.wikipedia.org/wiki/Pantages_Theatre_(Hollywood)","RKO Pantages Theatre"
27,"Site",1,"https://en.wikipedia.org/wiki/Hollywood,_California","Hollywood, California"
27,"Site",1,"","and"
27,"Site",1,"","NBC Century Theatre"
27,"Site",1,"https://en.wikipedia.org/wiki/New_York_City","New York City"
27,"Site",1,"",""
27,"Site",1,"https://en.wikipedia.org/wiki/New_York_(state)","New York"
27,"Hosted by",2,"",""
27,"Hosted by",2,"https://en.wikipedia.org/wiki/Bob_Hope","Bob Hope"
27,"Hosted by",2,"","(Hollywood) and"
27,"Hosted by",2,"https://en.wikipedia.org/wiki/Thelma_Ritter","Thelma Ritter"
27,"Hosted by",2,"","(New York City)"
27,"Best Picture",3,"",""
27,"Best Picture",3,"https://en.wikipedia.org/wiki/On_the_Waterfront","On the Waterfront"
27,"Most awards",4,"",""
27,"Most awards",4,"","On the Waterfront"
27,"Most awards",4,"","(8)"
27,"Most nominations",5,"",""
27,"Most nominations",5,"","On the Waterfront"
27,"Most nominations",5,"","(12)"
27,"Network",6,"",""
27,"Network",6,"https://en.wikipedia.org/wiki/NBC","NBC"
28,"Date",0,"","1956-03-21"
28,"Site",1,"",""
28,"Site",1,"https://en.wikipedia.org/wiki/Pantages_Theatre_(Hollywood)","RKO Pantages Theatre"
28,"Site",1,"",""
28,"Site",1,"https://en.wikipedia.org/wiki/Hollywood,_California","Hollywood, California"
28,"Site",1,"",""
28,"Site",1,"","NBC Century Theatre"
28,"Site",1,"https://en.wikipedia.org/wiki/New_York_City","New York City"
28,"Site",1,"",""
28,"Site",1,"https://en.wikipedia.org/wiki/New_York_(state)","New York"
28,"Hosted by",2,"",""
28,"Hosted by",2,"https://en.wikipedia.org/wiki/Jerry_Lewis","Jerry Lewis"
28,"Hosted by",2,"","(Los Angeles)"
28,"Hosted by",2,"https://en.wikipedia.org/wiki/Claudette_Colbert","Claudette Colbert"
28,"Hosted by",2,"","(New York) and"
28,"Hosted by",2,"https://en.wikipedia.org/wiki/Joseph_L._Mankiewicz","Joseph L. Mankiewicz"
28,"Hosted by",2,"","(New York)"
28,"Produced by",3,"",""
28,"Produced by",3,"https://en.wikipedia.org/wiki/Robert_Emmett_Dolan","Robert Emmett Dolan"
28,"Directed by",4,"",""
28,"Directed by",4,"https://en.wikipedia.org/wiki/George_Seaton","George Seaton"
28,"Best Picture",5,"",""
28,"Best Picture",5,"https://en.wikipedia.org/wiki/Marty_(film)","Marty"
28,"Most awards",6,"",""
28,"Most awards",6,"","Marty"
28,"Most awards",6,"","(4)"
28,"Most nominations",7,"",""
28,"Most nominations",7,"https://en.wikipedia.org/wiki/Love_Is_a_Many-Splendored_Thing_(film)","Love Is a Many-Splendored Thing"
28,"Most nominations",7,"",""
28,"Most nominations",7,"","Marty"
28,"Most nominations",7,"","and"
